"rates","employment","years","pool"
200.775938449764,0.25052715272067,23.5166389550468,0
274.941606653888,0.43023450634836,13.1293364455282,0
158.931392044234,0.403944756668654,8.06591126205058,0
275.118554654518,0.486212881566705,4.11606282926937,0
137.379402438342,0.313493442290659,7.89063169194606,0
107.717766569804,0.326460282762028,28.7333276773097,1
122.785796692767,0.325504003421926,13.7720980827851,1
272.222573041279,0.443406709897568,19.0574288209682,0
222.556213563317,0.271115521588714,10.5210252853001,0
289.693270285407,0.451813311171742,8.71417692061618,0
291.188615197962,0.602931261209694,22.2508570462533,0
217.528796880995,0.273844534218661,11.9990976739946,0
299.210931104146,0.489971604346244,22.89943629296,1
282.329504807415,0.581156649806027,20.1602499141156,0
295.686687382622,0.575059151591337,8.65258978655447,0
257.855164115186,0.409228789133088,4.75214306493444,0
298.276117042999,0.499995326032094,3.73759933637325,0
283.268155692757,0.429043435051633,4.56387594028274,0
276.600284591184,0.445818040496873,14.1392750401992,0
215.554092910818,0.243377397802924,14.2028436482078,0
283.134670021224,0.50389918041906,14.3865002382147,0
243.234947191698,0.378603445060713,17.2855140945328,0
291.240781083436,0.595652083601135,15.6764663655927,0
177.990137111391,0.287410636695932,2.30570214562613,0
118.431213181619,0.337485762284851,15.7266988182241,0
127.539784038882,0.280700944276267,23.9172192607068,0
116.828177777591,0.315281716559038,3.08934277992421,0
289.030045572277,0.485611213847886,14.5992841320085,0
193.444053413349,0.379076047828355,6.29673952332564,0
275.88652074337,0.447266436132656,17.7837085230155,1
194.219111076555,0.357307430250227,13.0415941198612,0
114.528782720925,0.204424957342849,25.0707260297318,0
258.065890280828,0.388539776068502,20.7880097978054,0
243.564201576975,0.453903353123553,30.0172311778088,0
231.613747988953,0.327151050851907,11.3085004896288,1
229.680498624777,0.359900125215064,5.51907281480794,0
125.015909901638,0.30062711785753,0,0
179.062235393263,0.390134537285473,27.3242275575162,0
280.533985291851,0.451606915872921,3.25944759500044,0
192.128291078157,0.401155951982941,26.5916920508764,0
187.33031495763,0.357618116585296,10.1319872104252,0
209.507360404962,0.264263137485303,26.1246423437615,0
175.070872043149,0.291229168655888,34.3432347062501,0
273.333484663975,0.546208279309543,29.1310523946274,0
235.996507041743,0.440649742343302,0,0
233.871037320919,0.448737174547144,8.62658514806321,0
283.508144186512,0.498932139400488,2.82558893806845,0
238.884486559851,0.3958347941046,25.3118846362104,0
170.643004198378,0.274408732776536,20.7318268707534,0
110.944269072011,0.221821297436394,0,1
280.440771577009,0.453724818995265,8.87195580114962,0
191.007324261809,0.421199507919772,20.7813206758328,0
280.378437912235,0.502996432379791,13.6745799214434,0
289.233527087546,0.457410831703189,17.6126784335349,0
264.331662894927,0.415966365704354,9.19363724096866,0
138.736100925557,0.225460580937599,26.1105475383126,0
164.751898325319,0.377040038451324,24.1591052630429,0
261.958869144135,0.41558761694716,19.783326245994,0
261.799217315049,0.401884811628711,26.8962105910828,0
176.039990713167,0.351108111904647,3.47175912612261,0
273.200090998082,0.38942948387158,18.0421181840277,1
194.581960012352,0.393783794111398,12.7946563411742,0
271.439571902982,0.53234446874174,32.0491480314927,0
140.282423887402,0.293079965719902,11.820710188437,0
175.255387528867,0.329918306076194,14.6820480630447,0
191.348859598784,0.424657911512427,13.593551612495,0
235.850119526118,0.445814356778282,22.7764173556704,0
167.204968227183,0.374061555911411,0,0
183.345393129606,0.37737266120087,2.10967556684045,0
114.993105341577,0.197467063179382,5.58533090826222,0
222.119625459073,0.396994712131714,21.1958520041219,0
148.810865384724,0.393124026161935,3.06953517603915,0
291.546336584928,0.514615056692818,3.82622272436106,1
266.548237514813,0.444868006784213,20.6693397657043,0
227.530907359454,0.377501765802667,31.9318658793934,1
208.391590675348,0.247735863291371,30.8712045949455,0
184.262786755799,0.392686783871209,13.6071843675988,0
164.136838825634,0.36499864484334,3.39166759177124,0
116.969160373606,0.246928573887998,13.0343728846319,0
193.554416892248,0.373319022359589,4.436787509753,0
209.424283000707,0.317518626435427,16.0977029034707,0
257.894105371088,0.405574937779715,8.48546041076474,0
226.180142698026,0.265257928372663,9.2954721463941,0
179.294207416274,0.40356739054657,30.5954724022295,1
290.07617338091,0.510420868859348,27.4589995637734,0
208.229985880261,0.356873519438368,16.7748393261475,0
164.723368816999,0.404498651704134,13.8372990915391,0
143.924559629334,0.301889719765228,29.1864650836606,0
118.875582981855,0.232410251309037,22.2477469415508,0
116.587734310509,0.208255089464707,9.90696876733432,1
241.162787158059,0.396826380209112,23.4502507609184,0
141.885621555947,0.314858643662166,5.33976848859061,0
185.516275092959,0.448045314947119,29.8667705085354,0
182.022717218513,0.383820209919814,17.6195376377186,0
258.174964973085,0.340882842143889,23.601980562159,0
188.650993559606,0.394846410795572,10.6682501235409,0
250.091889423499,0.349665166547416,26.4535946793078,0
107.540849717495,0.225979977837774,33.5709075169218,1
239.409900351214,0.4524635486049,18.2434763785504,0
244.061969556214,0.420670842606925,0,0
223.666584734543,0.360615438367194,7.56361914407944,0
169.479415379465,0.322214812222171,0.132945263245347,0
231.99696354583,0.334014446041859,15.9072663422839,0
129.84186123035,0.251072924907076,0,0
236.834613724181,0.416007604148803,13.4163799616103,0
215.152073704089,0.305717911677302,20.7393995630541,0
253.613314683123,0.364259148494417,24.9004023653747,1
274.564010963792,0.468169540019688,20.2603096668192,0
147.974824290734,0.294008469606718,8.5159842999285,0
240.017887685193,0.370644478403437,13.3376629238246,0
285.778150973666,0.563634947820802,12.6357555204727,0
274.806690671273,0.548672808804426,8.4188496960569,0
183.631184995945,0.383318055995171,14.2357478394024,1
229.106124281204,0.355938170850254,15.5344624226973,0
159.355433378369,0.233897964458366,9.88145429613041,0
232.315893169879,0.364417882011453,24.773113791075,0
143.678627618075,0.343632920050883,17.1923733299016,0
254.19256632794,0.428247550541514,7.33043046329817,0
256.373808312592,0.459930126654624,21.9231782881116,0
189.48547592838,0.395785145245235,10.1055909030797,0
264.074797184235,0.42997974007908,13.2905820107992,0
294.319067855867,0.482459796410359,19.719521483893,0
240.694857654036,0.33528029393814,16.4098835934794,0
111.628945585323,0.299847043554665,10.7439436762249,0
202.015584280956,0.37273093001481,14.9794193533764,0
258.81318224457,0.40937032478133,5.2334218298065,0
154.896608881275,0.221573234960577,18.0744858171013,0
269.395760967823,0.476239945655794,38.9173238294291,0
181.038933964986,0.366362937976428,18.2583218020582,1
203.222280179844,0.303413616707324,9.49176337311837,0
258.09876857325,0.354588187740799,3.65466547076949,0
202.434961070332,0.317271352585573,4.84373112831145,0
173.693814032278,0.351684815862362,12.9536622387316,0
185.9127490985,0.330323764235578,0,1
182.243998036137,0.296366784956467,8.42518786792903,0
295.760561886941,0.504633949113472,0,1
139.725852749288,0.257362115481776,9.3034593561747,0
290.803832337766,0.549654162741754,23.4867756136439,0
200.819815136492,0.365046011013944,1.95459151851469,1
232.245895029185,0.372692211593268,22.5493849756162,1
267.280053118746,0.468963202596608,16.8029016645321,0
153.709192136678,0.348067818470676,15.6939413641683,0
226.500599157752,0.316019267512429,34.9721667484393,0
256.060218134498,0.40014483426168,26.7705350929784,0
199.102086740262,0.382239722856783,33.9291094064686,0
135.993405861532,0.275305532568477,11.8603922384646,0
288.448275731428,0.466906903268545,17.4829560463731,0
225.720736856207,0.324880176909043,37.0372268501521,0
275.195511833118,0.52288177610259,0.344933774499168,0
186.611028032494,0.331582159662672,23.8071626202575,0
261.00072398258,0.35264303222993,11.4358889485045,0
276.765984634205,0.446340648610715,27.4056958821441,0
206.492910493809,0.297797774983139,19.4661746690224,0
144.702215770521,0.260323866272687,0,0
106.821816678428,0.238939399497515,12.6075213674831,1
263.163472892425,0.485313837160387,27.2593719164631,0
217.10745554266,0.269851000760325,24.5339710517608,0
278.415285372867,0.477268343209175,10.6618948097082,1
258.600636025366,0.429537937736249,0,0
230.2227965325,0.413306327858635,15.9447473932441,0
252.991645888132,0.440913877088552,23.7265292687102,0
236.087762002821,0.412259348271662,16.5477880667145,0
155.346373585833,0.413456901820573,25.5378005129164,1
106.139561581705,0.235760620645862,17.7545640372844,0
283.129404794827,0.444416916108154,10.1596303546808,0
138.643383607268,0.326222205557738,0,0
240.586794007236,0.403045937098416,16.3919107018742,1
290.407743438401,0.551018321426764,14.247870904808,0
274.800346029973,0.46364450675035,18.5312925063931,1
232.141781312028,0.395359590574356,30.9267534967207,0
118.719589460779,0.232467317818106,9.60545085033846,1
285.22973129946,0.463502841389175,14.7060710702428,0
285.147680822508,0.466401486811806,4.02929526325602,0
113.591029954829,0.321087330147412,38.6585495192414,0
299.330794022444,0.550062815802961,13.933048178003,0
176.788933388781,0.365050349999647,15.7813401469725,0
111.721460429122,0.280411520137383,7.80879526886565,0
119.559072423156,0.247572855148997,17.935289470292,0
292.846742506095,0.47403328341116,0,0
182.172760856415,0.313869409051567,14.3945900441997,0
240.404569367399,0.345115454196079,15.8027318333386,1
252.357510371566,0.408432070137377,13.7711464492056,0
258.225362920752,0.430418583061021,29.3736054067258,0
222.551763789222,0.31076945709469,37.6830566824726,0
213.71322780205,0.391849718495683,26.9737021645553,0
285.498074800791,0.495321162433578,11.9068789884748,0
149.438504939525,0.247450119185419,1.06619753159293,0
259.776507948783,0.501998834718048,20.6807292606404,0
222.884071698216,0.351445948145878,16.3314538723862,0
150.852509933954,0.288786948234404,6.20710088718374,1
195.650329368034,0.41207745082174,21.1318620102336,0
155.05021902729,0.229280360230175,17.8478013825684,0
193.525457015849,0.343149873240854,2.99769335363067,0
217.600157820171,0.320881126145584,27.7792356540297,0
223.549786281327,0.408142873264371,16.1652966934232,0
225.438690121816,0.360074792019213,23.8753959002736,0
197.729705396509,0.440864274237645,22.727263146734,0
113.233412039027,0.264082353061233,16.4051576198326,0
218.830530812238,0.381332472811456,29.6136564364983,0
177.749592759383,0.352529940405485,36.9480194805615,0
216.42810066508,0.403617795002381,8.01626370236454,0
222.544277967047,0.387596281537199,27.7193542014209,0
284.934999313416,0.491650552876112,31.0759437046283,1
268.406296724858,0.536765037507067,22.3026415936511,0
179.027173321511,0.376855314230461,18.6568293184018,0
192.718956418754,0.413487174930806,0,0
247.303339000791,0.351239264394593,24.5292042223409,1
297.583272484898,0.456633437980032,0,0
105.593788179617,0.238363418667734,18.2652663630138,0
228.930286455375,0.420219403650987,0,0
296.028771522526,0.591338415141391,0,0
125.864456128795,0.256921693182426,24.24140171607,1
224.771994146501,0.401474148286692,30.9860479083004,0
272.084692525387,0.446884216324072,6.85619630421979,0
267.12679611519,0.445703796763304,19.4557284307045,0
243.31229978543,0.433922237723731,23.2974798094583,0
211.204847536775,0.319140942256339,0.392741529522027,0
235.781327246443,0.394197479399878,20.1476847208487,0
189.070674010466,0.367589015868391,4.43837816246173,0
263.716666537402,0.462340559449233,11.4559758713854,0
193.277622460155,0.457961130193355,23.5005194413877,0
289.070416866756,0.588746106449634,31.5985714473393,0
141.738172321136,0.313217129812536,10.3439154068412,0
155.607088224057,0.383581859758489,5.88363825160627,0
128.962268306011,0.321188302686952,0,1
280.714565083853,0.445209008040656,20.3535538796568,1
227.990040830527,0.318085441111193,22.6370149836562,0
227.126877466531,0.313247973568125,12.7833348239826,0
243.205079589265,0.393018842850086,26.5963148716492,0
277.183077180414,0.561513654253466,13.4804701432683,0
227.941998922707,0.408654166577219,0,0
200.764086365818,0.348725721787913,27.903012183124,0
275.878383896075,0.526659038752805,0,0
263.225555305206,0.449646679163141,17.1358828359212,0
203.98220783974,0.259552103068023,10.2559593373164,1
153.779499541053,0.385463559948776,13.7349528234383,0
271.685751882637,0.454139823438603,20.8819559218082,0
232.0206624646,0.333810640779245,29.9012532143868,0
170.345110236017,0.303375476568536,10.1063488496206,0
193.632695471173,0.372575476464291,19.7485660226193,0
254.440440746675,0.42545443456747,7.3304468396218,0
284.307404150225,0.529688573650632,26.8668871520858,0
108.827247432592,0.357898231063436,9.35511160166743,0
132.514378886885,0.278963115845432,21.145704747408,0
272.152677758902,0.470959309564079,10.2774747352671,0
287.57470136657,0.504172056234312,16.4171141425124,0
225.173022895686,0.326937895415429,15.8315425315686,0
292.985341117025,0.564558009653917,13.0800882209282,0
278.69636327399,0.537381325260889,5.64450738895471,0
275.30844710936,0.530658072942092,23.8733244532975,0
278.348240691327,0.448127862009595,19.2513880156748,0
243.841358694172,0.385575557162571,4.93996614477487,0
147.304072042864,0.274185195606841,14.119278462869,0
159.121982806906,0.284013822020629,15.7862441525253,0
138.937161289751,0.346189084309185,15.809751821288,0
227.241425490283,0.361024751447895,15.2002864338485,0
117.277923040092,0.230372445804839,23.2509791573839,0
204.585544916902,0.29649216465201,11.6227267626264,0
269.836809579283,0.461286917156718,0,0
178.038578955409,0.284865816399705,8.26132018727981,0
234.343615528743,0.325030281003394,4.12758438981768,0
240.114221538225,0.384620772554745,13.7132359000707,0
234.255463669551,0.310627046164529,35.0054426486954,0
252.041211503577,0.484801549063685,9.75480154665729,0
223.049470021276,0.363323816133994,20.5223744977629,0
267.146874810141,0.38747974010264,16.4796030922337,0
278.668616953904,0.467516593035396,1.5573437089472,0
130.43469492028,0.229783513010738,0,0
274.537175329585,0.545825682626728,14.8415304413531,0
247.251404804517,0.349698728421467,11.442009997699,0
264.990411673764,0.493805950606485,9.88073945236692,0
246.362716656516,0.41618460008674,20.5001733357126,0
264.278712960731,0.438605219508943,10.2179311342691,0
263.006012717276,0.472456443655084,16.27358141932,0
190.342871643526,0.4002927721819,16.8461953806357,0
263.197189577503,0.482793894091052,5.52579055790193,0
223.729054949509,0.388410949713743,27.3966220534783,0
266.950026192058,0.435034357463183,19.8904444899906,0
145.535164955873,0.274320186945995,24.5854534037078,0
228.099200556749,0.419770382252915,24.9624155978493,0
170.719845432844,0.27760296632645,6.45244330435139,0
274.578797778413,0.493656429888673,0,0
183.809179215708,0.455215823115945,11.1692241827309,0
200.18682861612,0.239328565338599,9.71730308169617,0
243.072259456747,0.398557409514779,7.58265698503692,0
122.127036376086,0.337332263499777,2.3378315958355,0
212.569225087246,0.334944417639462,35.5804853406612,0
132.357198856726,0.226529211993125,21.2779370282165,1
161.997058383143,0.269562616885626,27.1836379575018,1
198.537350602484,0.373622823338828,12.616287090756,0
220.585819009106,0.29895241865603,17.5231690589917,0
126.126450173056,0.337415312412487,23.0770565542346,0
227.230365411497,0.308191099907171,0,1
223.457210460648,0.332168913986194,15.6957936185092,0
239.436642868194,0.37603734468023,24.5631634786409,0
172.170881734334,0.373429713056289,22.7137219487472,0
117.26651582911,0.214499625072687,13.9618428148067,0
104.564288384886,0.315096079654724,11.619538286343,0
183.57001606297,0.390119621307029,11.0212908046719,0
168.403222872097,0.299017000724254,14.9008418456729,0
192.675731910475,0.453968530812341,13.3599307580387,0
105.065517925818,0.32891586998093,30.8103978269642,0
137.926640921532,0.306964365597666,22.8557387550327,0
158.059089391242,0.377948946523141,21.7170505556426,0
273.971491907981,0.419434838527548,10.6812708398413,0
222.08115515211,0.337078665522448,16.1789768504786,0
257.533897952792,0.485713413487723,28.8507704263304,0
299.468275517176,0.555357882246833,8.52851548718809,1
188.298668308721,0.417187328911274,11.2131342369457,0
208.703953112637,0.389896913636926,18.344789091934,0
145.108017526731,0.276992692345212,4.67687409857308,1
184.525836477835,0.338722656263123,47.0934345063365,0
285.47137056779,0.540377273460837,23.5595729964477,1
266.523500098393,0.440088617123137,15.7499714858029,1
109.787314671633,0.340950777226568,16.1402117524158,0
255.312805149278,0.46645455015784,20.4249662979198,0
284.599330589706,0.548362972446544,10.8098557235112,1
126.414316778318,0.334141230193214,12.2399829626529,0
251.833016045006,0.384022305758839,28.6959439941741,0
291.834250810612,0.517108893835444,13.0434281696159,0
124.987715806108,0.272405762200423,4.81758423452425,0
199.814576327507,0.431677919657466,11.0101683784178,0
190.170747049488,0.441276894895092,22.0539543007492,1
225.160372076849,0.389104940889904,34.3889635891683,0
134.257101798857,0.241252520725978,27.403697786877,0
233.835685787708,0.385701745964289,24.7402114771512,0
223.056964928248,0.274282174937627,30.0086070867787,0
242.410963610612,0.416840988245143,21.5404551795889,0
254.194799939172,0.399438968143172,16.7664258291643,0
240.496506112344,0.319345259248241,6.09529226810309,0
148.579832959048,0.30760424815531,7.03705822622328,0
249.536653638801,0.37602650611459,21.0135205317438,0
181.920942057109,0.395620050030411,23.337248122421,0
278.284519837258,0.453432013789037,22.5992881656578,0
180.565476642262,0.354447977199678,14.926265609758,0
298.764012737564,0.517898803163229,10.633799959694,0
216.380771412618,0.372771593420552,22.5555882330871,0
123.330861797391,0.317669533463209,19.7212341017751,1
174.159400186727,0.321871748188122,14.6203129793423,0
293.071613360741,0.543910553586402,19.6064628926636,0
248.131272772048,0.389156135938669,22.0503298219726,0
251.063148473852,0.443344613746654,0,0
173.852830031152,0.356141974810044,34.7389426182713,0
275.642200676458,0.502218111476356,15.5504434940226,1
144.797577242875,0.390135086839517,17.2922399731456,0
262.023178277705,0.43585369859531,9.20417102645069,0
170.358264010959,0.419369071635292,24.1670088181356,0
237.648146893776,0.377097558183712,21.9437193662395,0
205.980296098687,0.273305281204068,18.8202392826422,0
241.819350281097,0.426530195269408,22.2703885814608,1
100.811091344804,0.250534367647383,39.6008139202145,0
276.613707211081,0.446034771347783,23.2668980673313,0
150.91451164335,0.338795365584555,0,1
225.467606436973,0.259355379950735,21.4286911043039,0
285.685745701927,0.581799571736356,17.7959374600989,0
187.612941903416,0.451458135875213,0.106498386315934,0
181.48472735423,0.329391228986768,16.3095542571098,0
163.071715645761,0.333610866729907,15.8698319665709,1
190.516816711203,0.377651873793566,4.69267693571942,0
251.808673120655,0.442996822498518,12.1648572286556,0
147.219312418001,0.260191188588783,25.2975930726343,0
105.829875346653,0.224249642273536,18.8061258335347,0
266.719957295704,0.467980407393225,0,0
199.266842164225,0.394030407619326,31.4641614549139,0
282.897062872148,0.446443673648805,29.1745972198351,1
115.379663813205,0.240445107784225,14.5731303319103,0
268.369773649234,0.441832763323065,7.68545129418408,0
239.728114113242,0.386703535527933,12.346229244609,1
189.694265372693,0.416948876716294,6.38531586732483,0
231.610950721894,0.408156883056128,23.2248939242552,0
284.895009269331,0.537845179349226,21.5855342374784,0
216.248102986849,0.310991572489883,4.66205692149651,0
243.89158366248,0.375504279292009,11.1377365499404,0
294.823539189253,0.526568526296709,9.22707757154762,0
241.852914344535,0.384005968885045,9.56290452753069,0
293.034278137408,0.566409406640888,4.62201438426746,1
293.647155563115,0.468542490104019,8.4652522916017,0
228.473523857011,0.335622826461798,27.3771293781801,0
211.101567895019,0.354541767224146,9.79143567358255,0
180.966418387159,0.401742968844901,7.16107395654012,0
140.633953571115,0.272548213831502,18.2991204211185,0
269.530968986198,0.551074985362045,22.1622405169392,0
214.701152527901,0.404611632651616,6.34321766334392,0
287.608160106789,0.570220628891132,30.2687699397788,0
213.61149056241,0.339182689992284,22.9141335991449,1
110.84040755904,0.194915036995861,29.2521567365764,1
158.391130749098,0.299316106252818,18.6747518114153,0
202.542868373616,0.282301709703726,11.6608858687528,0
243.429448484347,0.357362894149407,23.7802745355646,0
116.934518763451,0.263721324617959,35.7994978605514,0
187.604093243957,0.382574246144329,16.2371453055928,0
126.1994142106,0.292804777724352,9.2487827287955,0
226.999924679456,0.35122853523789,13.0119035638206,0
164.741088083864,0.38027571757608,23.7900698545473,0
225.807232143373,0.280905935309197,6.71636628668375,0
284.96473380874,0.533277504396591,0.226576904642116,0
250.559194887603,0.467421590035945,20.5944555136791,0
213.585279102697,0.276949880524623,12.0200194310185,0
238.909462185613,0.434381120147603,9.1429617869419,0
121.092440956047,0.336797410669926,25.5284455956009,1
115.212256637909,0.274208946017557,24.9203127946771,1
167.720860283825,0.332496235731006,30.5834633981758,1
118.55076099613,0.312903522903684,2.7965458301951,0
106.763957138256,0.240002679069721,17.6747628506953,1
136.165729571666,0.273065996808789,24.1934079297009,0
227.541697107989,0.316169991630449,19.8351966236967,0
208.521206945234,0.273135559757805,22.3778558005827,1
187.612019644037,0.47066280083612,7.37583182495223,0
149.368958997698,0.354003078257013,6.58497689219189,0
108.558624469726,0.169351199342741,21.3080049455843,0
102.518737364645,0.208717231721786,15.9557918089063,0
209.526174315189,0.344196732407674,0,0
263.496241487226,0.477817491500985,16.5690680574337,1
229.448565382455,0.336694734724101,22.9021866742864,0
260.738514399168,0.40799382133039,21.0610644159083,0
133.329146121363,0.303528365768905,24.577120792796,0
272.634013430511,0.504521082924096,15.1235830502887,1
256.589062901327,0.474864339116604,26.0425120970967,0
288.145193965762,0.555698304330863,22.5626609083283,1
246.898916722188,0.404814802159835,22.0934230347386,1
222.893618792295,0.380923641364623,7.15364617319938,0
224.366735449247,0.308875627371286,19.3209672366804,0
147.8239433314,0.373357413084653,36.4473863478195,1
260.705265496619,0.468092185851717,11.536787457848,0
241.52538644845,0.359865296823827,22.8166972298086,1
198.38282619082,0.347974676506228,25.3706335318834,0
130.912806303615,0.249463501304724,27.1170409232363,0
239.972655390787,0.373494846281052,16.8268431854278,0
163.102061782764,0.352001665853919,1.14404744026297,0
168.231315390335,0.274791786045521,7.10425126407108,0
288.971682483754,0.576323891539274,18.3806328801654,0
273.585902021882,0.385315816971657,17.4778638022935,0
275.593475082682,0.550874412345281,10.0075371230928,0
268.554977162503,0.472875156021145,15.8239005028361,0
157.253226004735,0.392228939767704,13.7855450010288,0
284.575417547936,0.569314387555421,3.13510361580802,0
105.797852351089,0.185850386727878,24.4237874606729,0
165.271751097938,0.289936917852066,21.4194210868284,0
240.699847690408,0.403789999151897,1.41923214949884,0
142.553722227248,0.323504456968114,4.99249713066092,1
155.440664637241,0.350777521349262,24.9708618698116,0
244.946435559102,0.418097452042035,7.70448926607401,0
138.722584427282,0.29956552605371,15.794188679057,0
191.266066300895,0.332196559943831,25.293250075908,0
213.369206755193,0.252077291078191,31.3255280093404,0
271.656715540134,0.476417923758354,25.8569446849515,0
295.694558558031,0.507396047835143,8.17389206293751,0
262.57951757162,0.492599207166813,9.24022473931586,0
288.028655854238,0.529609054411239,7.47102204729549,0
190.092280897752,0.407061658093967,16.0487709396655,0
223.626081440674,0.361602292475158,8.64031934870172,0
211.694041816249,0.391748522026855,3.0144635629606,0
133.594267158627,0.274883731841991,17.6197162253686,0
207.664154602309,0.258417575912355,10.2916524747868,0
140.242140851156,0.307198770750622,23.9527420560444,0
209.1721952153,0.390610675204125,21.8190972539473,0
173.206078242395,0.402897390106436,8.83210483727521,0
267.383134170095,0.441398306389477,4.26426263548478,0
180.526425144959,0.373015563068158,14.2759980693756,0
243.916206487123,0.383356227934569,6.27135845415773,0
244.328002138548,0.349293312029778,26.819296235331,0
255.55389114797,0.459953236725316,21.0675066432198,0
157.593860721553,0.256596972261374,4.41459364052184,0
204.982952389444,0.234763247515858,29.932454681586,0
253.266855340586,0.365571563498538,21.4657718832657,0
273.282590974122,0.502516343170265,9.14614289365363,0
233.239718228068,0.294412169600394,6.16941864668274,0
198.101614498646,0.369999933406485,21.9032590022573,0
183.362296741195,0.315810880580256,7.83748889139588,0
217.173654020363,0.314767915126596,7.99358948359463,0
212.813339587924,0.359792822202055,0,0
291.451502849884,0.490383960318246,14.6420211695997,0
207.522927347516,0.32344645293998,11.7481228916472,0
116.328682376903,0.297563009183315,18.312496069293,1
293.202658852167,0.474575504378074,28.7889535941883,0
297.123004734901,0.460628659809076,15.9587124364307,0
252.209561145622,0.36191329458836,13.5600802057315,0
280.974411143798,0.45022231265662,24.7609629719088,0
251.997327818134,0.39252940046256,9.66011515289802,0
226.355834605686,0.285882975920161,12.3858446164218,0
285.478563574052,0.576344099342981,32.0838369950957,0
138.650244195014,0.321683572946054,33.1456108738021,0
146.071069135915,0.224280620947198,11.0727610542476,1
251.578583549369,0.378138570165666,11.0726632938281,0
233.663856446503,0.415855195573268,46.3585953608479,0
286.312234343603,0.596955940853747,0,0
271.122474921425,0.440293134824219,6.11768168872982,0
118.330886812927,0.3288559706061,19.6319936058676,0
234.276173517369,0.379159392925117,22.9811021662713,0
128.812548779326,0.258732654732301,15.8250084269314,0
295.693002583015,0.532367882304493,7.4242496932477,0
102.602232491449,0.298114271314214,20.7548269946265,0
223.656735781683,0.368391468829216,31.8893695233098,0
179.962981350778,0.437525288164367,23.0628181722905,0
218.627559571597,0.272007476824237,6.43732895146991,0
117.654141294309,0.278141710871227,8.32138978845001,0
272.223729113625,0.395715202127365,15.595846151612,0
218.983859659205,0.37684232183729,21.1915333446875,0
276.671854985343,0.485415612992133,19.2871771588896,0
168.694706882926,0.384419507472134,15.2442305852685,0
110.114366331975,0.218687826031327,43.0881991256886,0
109.511863714048,0.256237468628302,23.6664626246927,0
240.393810802229,0.39622928163089,20.3515748752491,0
284.550764228105,0.497504887625728,23.6691164001113,1
183.991867037297,0.411820194965686,22.097564539949,0
161.960337245726,0.275998658734277,0,0
207.396231659299,0.338489404488941,20.4227772768561,0
293.001452892689,0.511460046412538,29.4803024361238,0
214.456867293037,0.401552201733713,0,0
220.67656028101,0.369654386737937,12.6831789622013,0
286.004058616068,0.577727154693687,11.4639609860419,1
137.967925804869,0.350837734956017,0,0
151.475963241483,0.268642396038491,18.4030960033685,0
217.546858452198,0.291849936958414,0,0
274.057794581291,0.496731377049003,22.989325203521,0
241.585336999692,0.419167764556439,37.0938764733485,0
146.281257050346,0.306365483089864,12.7130174825886,0
271.506654271045,0.499099176555902,7.30035332637999,0
198.704050637859,0.376530637234415,18.0373018472126,0
133.145480507608,0.313729666273663,8.70219380888693,0
138.396801909932,0.357619533217863,10.4129948726491,0
209.164335354297,0.353881150903411,0,1
218.84784139942,0.350339247386513,27.5521465839977,0
243.612108938396,0.37653322810483,19.7262270687031,0
259.250001984732,0.433725394336488,0,0
105.626378337533,0.245297959299947,16.551583873141,0
129.62819811512,0.299779311749896,13.1918629034417,0
282.309747588288,0.464963250443799,15.1704259934741,0
